id,phc_id,medicine_id,quantity,reserved_quantity,batch_number,expiry_date
1892,95,12,484,0,BATCH-2026-12-095,2027-12-11
1893,95,13,368,0,BATCH-2026-13-095,2027-03-25
1894,95,14,334,0,BATCH-2026-14-095,2027-04-05
1895,95,15,180,0,BATCH-2026-15-095,2027-12-13
1896,95,16,16,0,BATCH-2026-16-095,2027-05-14
1897,95,17,28,0,BATCH-2026-17-095,2027-11-20
1898,95,18,82,0,BATCH-2026-18-095,2027-07-13
1899,95,19,29,0,BATCH-2026-19-095,2028-07-13
1900,95,20,74,0,BATCH-2026-20-095,2028-03-28
1901,96,1,100,0,BATCH-2026-01-096,2028-04-18
1902,96,2,62,0,BATCH-2026-02-096,2028-04-09
1903,96,3,167,0,BATCH-2026-03-096,2027-06-16
1904,96,4,72,0,BATCH-2026-04-096,2028-06-08
1905,96,5,621,0,BATCH-2026-05-096,2027-12-01
1906,96,6,142,0,BATCH-2026-06-096,2028-06-27
1907,96,7,570,0,BATCH-2026-07-096,2027-04-15
1908,96,8,431,0,BATCH-2026-08-096,2027-11-09
1909,96,9,201,0,BATCH-2026-09-096,2028-04-25
1910,96,10,85,0,BATCH-2026-10-096,2028-01-10
1911,96,11,31,0,BATCH-2026-11-096,2028-05-10
1912,96,12,257,0,BATCH-2026-12-096,2027-12-04
1913,96,13,280,0,BATCH-2026-13-096,2028-07-18
1914,96,14,153,0,BATCH-2026-14-096,2028-02-28
1915,96,15,162,0,BATCH-2026-15-096,2027-07-04
1916,96,16,13,0,BATCH-2026-16-096,2027-12-19
1917,96,17,17,0,BATCH-2026-17-096,2027-08-15
1918,96,18,34,0,BATCH-2026-18-096,2027-12-21
1919,96,19,13,0,BATCH-2026-19-096,2028-06-12
1920,96,20,49,0,BATCH-2026-20-096,2028-04-04
1921,97,1,135,0,BATCH-2026-01-097,2028-07-20
1922,97,2,91,0,BATCH-2026-02-097,2027-10-21
1923,97,3,203,0,BATCH-2026-03-097,2027-11-20
1924,97,4,119,0,BATCH-2026-04-097,2027-07-30
1925,97,5,825,0,BATCH-2026-05-097,2028-01-14
1926,97,6,149,0,BATCH-2026-06-097,2027-07-10
1927,97,7,772,0,BATCH-2026-07-097,2027-07-31
1928,97,8,327,0,BATCH-2026-08-097,2028-03-07
1929,97,9,258,0,BATCH-2026-09-097,2028-01-04
1930,97,10,118,0,BATCH-2026-10-097,2028-05-13
1931,97,11,35,0,BATCH-2026-11-097,2027-05-08
1932,97,12,419,0,BATCH-2026-12-097,2027-04-03
1933,97,13,296,0,BATCH-2026-13-097,2027-10-15
1934,97,14,257,0,BATCH-2026-14-097,2027-11-23
1935,97,15,134,0,BATCH-2026-15-097,2028-06-10
1936,97,16,15,0,BATCH-2026-16-097,2027-06-05
1937,97,17,32,0,BATCH-2026-17-097,2028-06-22
1938,97,18,38,0,BATCH-2026-18-097,2027-08-24
1939,97,19,16,0,BATCH-2026-19-097,2027-04-04
1940,97,20,36,0,BATCH-2026-20-097,2028-02-16
1941,98,1,122,0,BATCH-2026-01-098,2028-03-08
1942,98,2,68,0,BATCH-2026-02-098,2028-06-05
1943,98,3,144,0,BATCH-2026-03-098,2028-01-03
1944,98,4,124,0,BATCH-2026-04-098,2027-04-02
1945,98,5,1282,0,BATCH-2026-05-098,2027-09-07
1946,98,6,140,0,BATCH-2026-06-098,2027-06-28
1947,98,7,857,0,BATCH-2026-07-098,2028-05-25
1948,98,8,573,0,BATCH-2026-08-098,2027-05-24
1949,98,9,300,0,BATCH-2026-09-098,2027-09-20
1950,98,10,90,0,BATCH-2026-10-098,2028-06-25
1951,98,11,57,0,BATCH-2026-11-098,2027-12-08
1952,98,12,309,0,BATCH-2026-12-098,2027-08-08
1953,98,13,406,0,BATCH-2026-13-098,2027-07-27
1954,98,14,201,0,BATCH-2026-14-098,2027-05-16
1955,98,15,205,0,BATCH-2026-15-098,2028-03-20
1956,98,16,22,0,BATCH-2026-16-098,2028-05-12
1957,98,17,32,0,BATCH-2026-17-098,2028-06-16
1958,98,18,60,0,BATCH-2026-18-098,2028-04-22
1959,98,19,16,0,BATCH-2026-19-098,2028-03-23
1960,98,20,58,0,BATCH-2026-20-098,2028-02-24
1961,99,1,107,0,BATCH-2026-01-099,2028-03-18
1962,99,2,73,0,BATCH-2026-02-099,2027-11-21
1963,99,3,194,0,BATCH-2026-03-099,2027-03-22
1964,99,4,70,0,BATCH-2026-04-099,2027-10-08
1965,99,5,1071,0,BATCH-2026-05-099,2028-03-22
1966,99,6,103,0,BATCH-2026-06-099,2028-01-06
1967,99,7,735,0,BATCH-2026-07-099,2028-03-30
1968,99,8,338,0,BATCH-2026-08-099,2027-07-02
1969,99,9,306,0,BATCH-2026-09-099,2027-10-06
1970,99,10,105,0,BATCH-2026-10-099,2027-03-30
1971,99,11,51,0,BATCH-2026-11-099,2028-05-29
1972,99,12,409,0,BATCH-2026-12-099,2028-07-13
1973,99,13,191,0,BATCH-2026-13-099,2027-07-04
1974,99,14,147,0,BATCH-2026-14-099,2028-06-22
1975,99,15,170,0,BATCH-2026-15-099,2027-11-09
1976,99,16,19,0,BATCH-2026-16-099,2028-06-28
1977,99,17,13,0,BATCH-2026-17-099,2028-01-11
1978,99,18,58,0,BATCH-2026-18-099,2027-08-06
1979,99,19,16,0,BATCH-2026-19-099,2028-06-25
1980,99,20,33,0,BATCH-2026-20-099,2027-09-02
1981,100,1,132,0,BATCH-2026-01-100,2028-03-17
1982,100,2,77,0,BATCH-2026-02-100,2027-11-03
1983,100,3,223,0,BATCH-2026-03-100,2027-10-30
1984,100,4,140,0,BATCH-2026-04-100,2028-02-14
1985,100,5,1032,0,BATCH-2026-05-100,2028-03-25
1986,100,6,135,0,BATCH-2026-06-100,2027-03-18
1987,100,7,488,0,BATCH-2026-07-100,2027-10-27
1988,100,8,433,0,BATCH-2026-08-100,2028-06-29
1989,100,9,379,0,BATCH-2026-09-100,2027-07-10
1990,100,10,88,0,BATCH-2026-10-100,2027-12-02
1991,100,11,57,0,BATCH-2026-11-100,2027-10-03
1992,100,12,467,0,BATCH-2026-12-100,2028-01-27
1993,100,13,369,0,BATCH-2026-13-100,2027-05-29
1994,100,14,172,0,BATCH-2026-14-100,2027-05-15
1995,100,15,163,0,BATCH-2026-15-100,2027-05-15
1996,100,16,21,0,BATCH-2026-16-100,2027-12-05
1997,100,17,28,0,BATCH-2026-17-100,2028-06-25
1998,100,18,61,0,BATCH-2026-18-100,2028-08-10
1999,100,19,23,0,BATCH-2026-19-100,2027-05-24
2000,100,20,66,0,BATCH-2026-20-100,2028-04-05
