id,phc_id,medicine_id,record_date,quantity_used
931,47,11,2025-09-16,3
932,47,12,2025-09-16,15
933,47,13,2025-09-16,19
934,47,14,2025-09-16,19
935,47,15,2025-09-16,15
936,47,16,2025-09-16,1
937,47,17,2025-09-16,2
938,47,18,2025-09-16,4
939,47,19,2025-09-16,2
940,47,20,2025-09-16,4
941,48,1,2025-09-16,8
942,48,2,2025-09-16,3
943,48,3,2025-09-16,9
944,48,4,2025-09-16,6
945,48,5,2025-09-16,51
946,48,6,2025-09-16,7
947,48,7,2025-09-16,27
948,48,8,2025-09-16,18
949,48,9,2025-09-16,17
950,48,10,2025-09-16,5
951,48,11,2025-09-16,2
952,48,12,2025-09-16,14
953,48,13,2025-09-16,12
954,48,14,2025-09-16,11
955,48,15,2025-09-16,6
956,48,16,2025-09-16,1
957,48,17,2025-09-16,1
958,48,18,2025-09-16,2
959,48,19,2025-09-16,1
960,48,20,2025-09-16,4
961,49,1,2025-09-16,6
962,49,2,2025-09-16,5
963,49,3,2025-09-16,13
964,49,4,2025-09-16,7
965,49,5,2025-09-16,66
966,49,6,2025-09-16,9
967,49,7,2025-09-16,28
968,49,8,2025-09-16,24
969,49,9,2025-09-16,21
970,49,10,2025-09-16,6
971,49,11,2025-09-16,2
972,49,12,2025-09-16,22
973,49,13,2025-09-16,19
974,49,14,2025-09-16,15
975,49,15,2025-09-16,11
976,49,16,2025-09-16,2
977,49,17,2025-09-16,2
978,49,18,2025-09-16,2
979,49,19,2025-09-16,0
980,49,20,2025-09-16,3
981,50,1,2025-09-16,11
982,50,2,2025-09-16,4
983,50,3,2025-09-16,10
984,50,4,2025-09-16,10
985,50,5,2025-09-16,73
986,50,6,2025-09-16,9
987,50,7,2025-09-16,56
988,50,8,2025-09-16,34
989,50,9,2025-09-16,39
990,50,10,2025-09-16,9
991,50,11,2025-09-16,4
992,50,12,2025-09-16,29
993,50,13,2025-09-16,24
994,50,14,2025-09-16,16
995,50,15,2025-09-16,9
996,50,16,2025-09-16,2
997,50,17,2025-09-16,2
998,50,18,2025-09-16,1
999,50,19,2025-09-16,1
1000,50,20,2025-09-16,3
1001,51,1,2025-09-16,14
1002,51,2,2025-09-16,4
1003,51,3,2025-09-16,12
1004,51,4,2025-09-16,10
1005,51,5,2025-09-16,67
1006,51,6,2025-09-16,10
1007,51,7,2025-09-16,46
1008,51,8,2025-09-16,29
1009,51,9,2025-09-16,29
1010,51,10,2025-09-16,9
1011,51,11,2025-09-16,2
1012,51,12,2025-09-16,30
1013,51,13,2025-09-16,24
1014,51,14,2025-09-16,17
1015,51,15,2025-09-16,15
1016,51,16,2025-09-16,1
1017,51,17,2025-09-16,1
1018,51,18,2025-09-16,3
1019,51,19,2025-09-16,0
1020,51,20,2025-09-16,3
1021,52,1,2025-09-16,7
1022,52,2,2025-09-16,6
1023,52,3,2025-09-16,10
1024,52,4,2025-09-16,5
1025,52,5,2025-09-16,54
1026,52,6,2025-09-16,7
1027,52,7,2025-09-16,35
1028,52,8,2025-09-16,14
1029,52,9,2025-09-16,20
1030,52,10,2025-09-16,5
1031,52,11,2025-09-16,3
1032,52,12,2025-09-16,22
1033,52,13,2025-09-16,12
1034,52,14,2025-09-16,9
1035,52,15,2025-09-16,11
1036,52,16,2025-09-16,1
1037,52,17,2025-09-16,1
1038,52,18,2025-09-16,3
1039,52,19,2025-09-16,1
1040,52,20,2025-09-16,5
1041,53,1,2025-09-16,6
1042,53,2,2025-09-16,6
1043,53,3,2025-09-16,9
1044,53,4,2025-09-16,4
1045,53,5,2025-09-16,37
1046,53,6,2025-09-16,6
1047,53,7,2025-09-16,30
1048,53,8,2025-09-16,24
1049,53,9,2025-09-16,19
1050,53,10,2025-09-16,6
1051,53,11,2025-09-16,2
1052,53,12,2025-09-16,23
1053,53,13,2025-09-16,21
1054,53,14,2025-09-16,12
1055,53,15,2025-09-16,11
1056,53,16,2025-09-16,0
1057,53,17,2025-09-16,0
1058,53,18,2025-09-16,2
1059,53,19,2025-09-16,0
1060,53,20,2025-09-16,3
1061,54,1,2025-09-16,8
1062,54,2,2025-09-16,3
1063,54,3,2025-09-16,9
1064,54,4,2025-09-16,6
1065,54,5,2025-09-16,42
1066,54,6,2025-09-16,10
1067,54,7,2025-09-16,23
1068,54,8,2025-09-16,25
1069,54,9,2025-09-16,17
1070,54,10,2025-09-16,7
1071,54,11,2025-09-16,3
1072,54,12,2025-09-16,14
1073,54,13,2025-09-16,10
1074,54,14,2025-09-16,10
1075,54,15,2025-09-16,8
1076,54,16,2025-09-16,1
1077,54,17,2025-09-16,1
1078,54,18,2025-09-16,4
1079,54,19,2025-09-16,0
1080,54,20,2025-09-16,1
1081,55,1,2025-09-16,8
1082,55,2,2025-09-16,4
1083,55,3,2025-09-16,11
1084,55,4,2025-09-16,8
1085,55,5,2025-09-16,41
1086,55,6,2025-09-16,7
1087,55,7,2025-09-16,43
1088,55,8,2025-09-16,33
1089,55,9,2025-09-16,20
1090,55,10,2025-09-16,4
1091,55,11,2025-09-16,1
1092,55,12,2025-09-16,25
1093,55,13,2025-09-16,14
1094,55,14,2025-09-16,18
1095,55,15,2025-09-16,14
1096,55,16,2025-09-16,1
1097,55,17,2025-09-16,2
1098,55,18,2025-09-16,3
1099,55,19,2025-09-16,2
1100,55,20,2025-09-16,3
1101,56,1,2025-09-16,12
1102,56,2,2025-09-16,8
1103,56,3,2025-09-16,10
1104,56,4,2025-09-16,7
1105,56,5,2025-09-16,63
1106,56,6,2025-09-16,14
1107,56,7,2025-09-16,45
1108,56,8,2025-09-16,37
1109,56,9,2025-09-16,21
1110,56,10,2025-09-16,7
1111,56,11,2025-09-16,6
1112,56,12,2025-09-16,40
1113,56,13,2025-09-16,16
1114,56,14,2025-09-16,18
1115,56,15,2025-09-16,15
1116,56,16,2025-09-16,1
1117,56,17,2025-09-16,1
1118,56,18,2025-09-16,5
1119,56,19,2025-09-16,2
1120,56,20,2025-09-16,4
1121,57,1,2025-09-16,5
1122,57,2,2025-09-16,3
1123,57,3,2025-09-16,9
1124,57,4,2025-09-16,5
1125,57,5,2025-09-16,31
1126,57,6,2025-09-16,8
1127,57,7,2025-09-16,20
1128,57,8,2025-09-16,18
1129,57,9,2025-09-16,14
1130,57,10,2025-09-16,3
1131,57,11,2025-09-16,3
1132,57,12,2025-09-16,10
1133,57,13,2025-09-16,11
1134,57,14,2025-09-16,8
1135,57,15,2025-09-16,8
1136,57,16,2025-09-16,2
1137,57,17,2025-09-16,2
1138,57,18,2025-09-16,4
1139,57,19,2025-09-16,0
1140,57,20,2025-09-16,2
1141,58,1,2025-09-16,9
1142,58,2,2025-09-16,5
1143,58,3,2025-09-16,15
1144,58,4,2025-09-16,4
1145,58,5,2025-09-16,52
1146,58,6,2025-09-16,7
1147,58,7,2025-09-16,29
1148,58,8,2025-09-16,32
1149,58,9,2025-09-16,22
1150,58,10,2025-09-16,8
1151,58,11,2025-09-16,4
1152,58,12,2025-09-16,26
1153,58,13,2025-09-16,16
1154,58,14,2025-09-16,16
1155,58,15,2025-09-16,9
1156,58,16,2025-09-16,0
1157,58,17,2025-09-16,0
1158,58,18,2025-09-16,4
1159,58,19,2025-09-16,2
1160,58,20,2025-09-16,3
1161,59,1,2025-09-16,8
1162,59,2,2025-09-16,8
1163,59,3,2025-09-16,16
1164,59,4,2025-09-16,7
1165,59,5,2025-09-16,54
1166,59,6,2025-09-16,7
1167,59,7,2025-09-16,45
1168,59,8,2025-09-16,27
1169,59,9,2025-09-16,24
1170,59,10,2025-09-16,6
1171,59,11,2025-09-16,3
1172,59,12,2025-09-16,31
1173,59,13,2025-09-16,21
1174,59,14,2025-09-16,12
1175,59,15,2025-09-16,9
1176,59,16,2025-09-16,2
1177,59,17,2025-09-16,1
1178,59,18,2025-09-16,4
1179,59,19,2025-09-16,2
1180,59,20,2025-09-16,3
1181,60,1,2025-09-16,6
1182,60,2,2025-09-16,3
1183,60,3,2025-09-16,11
1184,60,4,2025-09-16,6
1185,60,5,2025-09-16,46
1186,60,6,2025-09-16,10
1187,60,7,2025-09-16,38
1188,60,8,2025-09-16,25
1189,60,9,2025-09-16,21
1190,60,10,2025-09-16,6
1191,60,11,2025-09-16,1
1192,60,12,2025-09-16,26
1193,60,13,2025-09-16,12
1194,60,14,2025-09-16,10
1195,60,15,2025-09-16,11
1196,60,16,2025-09-16,2
1197,60,17,2025-09-16,2
1198,60,18,2025-09-16,3
1199,60,19,2025-09-16,2
1200,60,20,2025-09-16,1
1201,61,1,2025-09-16,13
1202,61,2,2025-09-16,6
1203,61,3,2025-09-16,15
1204,61,4,2025-09-16,6
1205,61,5,2025-09-16,91
1206,61,6,2025-09-16,11
1207,61,7,2025-09-16,35
1208,61,8,2025-09-16,41
1209,61,9,2025-09-16,17
1210,61,10,2025-09-16,5
1211,61,11,2025-09-16,3
1212,61,12,2025-09-16,22
1213,61,13,2025-09-16,22
1214,61,14,2025-09-16,15
1215,61,15,2025-09-16,12
1216,61,16,2025-09-16,3
1217,61,17,2025-09-16,0
1218,61,18,2025-09-16,5
1219,61,19,2025-09-16,0
1220,61,20,2025-09-16,5
1221,62,1,2025-09-16,9
1222,62,2,2025-09-16,4
1223,62,3,2025-09-16,14
1224,62,4,2025-09-16,7
1225,62,5,2025-09-16,46
1226,62,6,2025-09-16,12
1227,62,7,2025-09-16,37
1228,62,8,2025-09-16,38
1229,62,9,2025-09-16,28
1230,62,10,2025-09-16,6
1231,62,11,2025-09-16,3
1232,62,12,2025-09-16,27
1233,62,13,2025-09-16,20
1234,62,14,2025-09-16,23
1235,62,15,2025-09-16,10
1236,62,16,2025-09-16,1
1237,62,17,2025-09-16,3
1238,62,18,2025-09-16,3
1239,62,19,2025-09-16,1
1240,62,20,2025-09-16,2
1241,63,1,2025-09-16,15
1242,63,2,2025-09-16,6
1243,63,3,2025-09-16,21
1244,63,4,2025-09-16,11
1245,63,5,2025-09-16,91
1246,63,6,2025-09-16,12
1247,63,7,2025-09-16,64
1248,63,8,2025-09-16,36
1249,63,9,2025-09-16,34
1250,63,10,2025-09-16,9
1251,63,11,2025-09-16,4
1252,63,12,2025-09-16,47
1253,63,13,2025-09-16,31
1254,63,14,2025-09-16,24
1255,63,15,2025-09-16,18
1256,63,16,2025-09-16,3
1257,63,17,2025-09-16,2
1258,63,18,2025-09-16,5
1259,63,19,2025-09-16,3
1260,63,20,2025-09-16,5
1261,64,1,2025-09-16,7
1262,64,2,2025-09-16,5
1263,64,3,2025-09-16,10
1264,64,4,2025-09-16,7
1265,64,5,2025-09-16,74
1266,64,6,2025-09-16,11
1267,64,7,2025-09-16,52
1268,64,8,2025-09-16,18
1269,64,9,2025-09-16,17
1270,64,10,2025-09-16,5
1271,64,11,2025-09-16,2
1272,64,12,2025-09-16,24
1273,64,13,2025-09-16,16
1274,64,14,2025-09-16,15
1275,64,15,2025-09-16,11
1276,64,16,2025-09-16,1
1277,64,17,2025-09-16,0
1278,64,18,2025-09-16,4
1279,64,19,2025-09-16,2
1280,64,20,2025-09-16,3
1281,65,1,2025-09-16,10
1282,65,2,2025-09-16,6
1283,65,3,2025-09-16,17
1284,65,4,2025-09-16,9
1285,65,5,2025-09-16,88
1286,65,6,2025-09-16,11
1287,65,7,2025-09-16,39
1288,65,8,2025-09-16,26
1289,65,9,2025-09-16,24
1290,65,10,2025-09-16,8
1291,65,11,2025-09-16,4
1292,65,12,2025-09-16,21
1293,65,13,2025-09-16,26
1294,65,14,2025-09-16,17
1295,65,15,2025-09-16,11
1296,65,16,2025-09-16,3
1297,65,17,2025-09-16,2
1298,65,18,2025-09-16,5
1299,65,19,2025-09-16,4
1300,65,20,2025-09-16,3
1301,66,1,2025-09-16,6
1302,66,2,2025-09-16,4
1303,66,3,2025-09-16,10
1304,66,4,2025-09-16,7
1305,66,5,2025-09-16,57
1306,66,6,2025-09-16,7
1307,66,7,2025-09-16,42
1308,66,8,2025-09-16,27
1309,66,9,2025-09-16,15
1310,66,10,2025-09-16,4
1311,66,11,2025-09-16,2
1312,66,12,2025-09-16,17
1313,66,13,2025-09-16,20
1314,66,14,2025-09-16,11
1315,66,15,2025-09-16,9
1316,66,16,2025-09-16,0
1317,66,17,2025-09-16,1
1318,66,18,2025-09-16,5
1319,66,19,2025-09-16,2
1320,66,20,2025-09-16,1
1321,67,1,2025-09-16,9
1322,67,2,2025-09-16,5
1323,67,3,2025-09-16,11
1324,67,4,2025-09-16,6
1325,67,5,2025-09-16,69
1326,67,6,2025-09-16,10
1327,67,7,2025-09-16,55
1328,67,8,2025-09-16,30
1329,67,9,2025-09-16,20
1330,67,10,2025-09-16,7
1331,67,11,2025-09-16,5
1332,67,12,2025-09-16,24
1333,67,13,2025-09-16,15
1334,67,14,2025-09-16,14
1335,67,15,2025-09-16,9
1336,67,16,2025-09-16,3
1337,67,17,2025-09-16,0
1338,67,18,2025-09-16,4
1339,67,19,2025-09-16,3
1340,67,20,2025-09-16,4
1341,68,1,2025-09-16,4
1342,68,2,2025-09-16,2
1343,68,3,2025-09-16,8
1344,68,4,2025-09-16,3
1345,68,5,2025-09-16,23
1346,68,6,2025-09-16,6
1347,68,7,2025-09-16,24
1348,68,8,2025-09-16,13
1349,68,9,2025-09-16,12
1350,68,10,2025-09-16,3
1351,68,11,2025-09-16,0
1352,68,12,2025-09-16,12
1353,68,13,2025-09-16,8
1354,68,14,2025-09-16,6
1355,68,15,2025-09-16,4
1356,68,16,2025-09-16,1
1357,68,17,2025-09-16,1
1358,68,18,2025-09-16,0
1359,68,19,2025-09-16,0
1360,68,20,2025-09-16,2
1361,69,1,2025-09-16,6
1362,69,2,2025-09-16,7
1363,69,3,2025-09-16,19
1364,69,4,2025-09-16,11
1365,69,5,2025-09-16,82
1366,69,6,2025-09-16,13
1367,69,7,2025-09-16,44
1368,69,8,2025-09-16,34
1369,69,9,2025-09-16,21
1370,69,10,2025-09-16,7
1371,69,11,2025-09-16,2
1372,69,12,2025-09-16,34
1373,69,13,2025-09-16,22
1374,69,14,2025-09-16,19
1375,69,15,2025-09-16,13
1376,69,16,2025-09-16,1
1377,69,17,2025-09-16,3
1378,69,18,2025-09-16,3
1379,69,19,2025-09-16,1
1380,69,20,2025-09-16,3
1381,70,1,2025-09-16,6
1382,70,2,2025-09-16,4
1383,70,3,2025-09-16,4
1384,70,4,2025-09-16,3
1385,70,5,2025-09-16,38
1386,70,6,2025-09-16,7
1387,70,7,2025-09-16,28
1388,70,8,2025-09-16,21
1389,70,9,2025-09-16,13
1390,70,10,2025-09-16,4
1391,70,11,2025-09-16,1
1392,70,12,2025-09-16,14
1393,70,13,2025-09-16,10
1394,70,14,2025-09-16,8
1395,70,15,2025-09-16,6
1396,70,16,2025-09-16,0
1397,70,17,2025-09-16,1
1398,70,18,2025-09-16,0
1399,70,19,2025-09-16,1
1400,70,20,2025-09-16,2
1401,71,1,2025-09-16,9
1402,71,2,2025-09-16,7
1403,71,3,2025-09-16,13
1404,71,4,2025-09-16,11
1405,71,5,2025-09-16,52
1406,71,6,2025-09-16,11
1407,71,7,2025-09-16,37
1408,71,8,2025-09-16,27
1409,71,9,2025-09-16,21
1410,71,10,2025-09-16,6
1411,71,11,2025-09-16,4
1412,71,12,2025-09-16,23
1413,71,13,2025-09-16,25
1414,71,14,2025-09-16,12
1415,71,15,2025-09-16,11
1416,71,16,2025-09-16,2
1417,71,17,2025-09-16,2
1418,71,18,2025-09-16,4
1419,71,19,2025-09-16,2
1420,71,20,2025-09-16,4
1421,72,1,2025-09-16,10
1422,72,2,2025-09-16,7
1423,72,3,2025-09-16,18
1424,72,4,2025-09-16,11
1425,72,5,2025-09-16,92
1426,72,6,2025-09-16,16
1427,72,7,2025-09-16,51
1428,72,8,2025-09-16,28
1429,72,9,2025-09-16,36
1430,72,10,2025-09-16,8
1431,72,11,2025-09-16,3
1432,72,12,2025-09-16,35
1433,72,13,2025-09-16,25
1434,72,14,2025-09-16,22
1435,72,15,2025-09-16,17
1436,72,16,2025-09-16,2
1437,72,17,2025-09-16,3
1438,72,18,2025-09-16,5
1439,72,19,2025-09-16,3
1440,72,20,2025-09-16,2
1441,73,1,2025-09-16,9
1442,73,2,2025-09-16,4
1443,73,3,2025-09-16,14
1444,73,4,2025-09-16,6
1445,73,5,2025-09-16,67
1446,73,6,2025-09-16,10
1447,73,7,2025-09-16,43
1448,73,8,2025-09-16,24
1449,73,9,2025-09-16,22
1450,73,10,2025-09-16,8
1451,73,11,2025-09-16,4
1452,73,12,2025-09-16,31
1453,73,13,2025-09-16,20
1454,73,14,2025-09-16,10
1455,73,15,2025-09-16,10
1456,73,16,2025-09-16,1
1457,73,17,2025-09-16,3
1458,73,18,2025-09-16,5
1459,73,19,2025-09-16,2
1460,73,20,2025-09-16,2
1461,74,1,2025-09-16,7
1462,74,2,2025-09-16,3
1463,74,3,2025-09-16,12
1464,74,4,2025-09-16,6
1465,74,5,2025-09-16,63
1466,74,6,2025-09-16,6
1467,74,7,2025-09-16,29
1468,74,8,2025-09-16,40
1469,74,9,2025-09-16,16
1470,74,10,2025-09-16,6
1471,74,11,2025-09-16,3
1472,74,12,2025-09-16,19
1473,74,13,2025-09-16,23
1474,74,14,2025-09-16,12
1475,74,15,2025-09-16,10
1476,74,16,2025-09-16,3
1477,74,17,2025-09-16,1
1478,74,18,2025-09-16,3
1479,74,19,2025-09-16,1
1480,74,20,2025-09-16,1
1481,75,1,2025-09-16,10
1482,75,2,2025-09-16,6
1483,75,3,2025-09-16,15
1484,75,4,2025-09-16,8
1485,75,5,2025-09-16,63
1486,75,6,2025-09-16,13
1487,75,7,2025-09-16,39
1488,75,8,2025-09-16,37
1489,75,9,2025-09-16,22
1490,75,10,2025-09-16,7
1491,75,11,2025-09-16,5
1492,75,12,2025-09-16,16
1493,75,13,2025-09-16,20
1494,75,14,2025-09-16,14
1495,75,15,2025-09-16,15
1496,75,16,2025-09-16,1
1497,75,17,2025-09-16,4
1498,75,18,2025-09-16,2
1499,75,19,2025-09-16,2
1500,75,20,2025-09-16,3
1501,76,1,2025-09-16,8
1502,76,2,2025-09-16,3
1503,76,3,2025-09-16,12
1504,76,4,2025-09-16,5
1505,76,5,2025-09-16,46
1506,76,6,2025-09-16,10
1507,76,7,2025-09-16,39
1508,76,8,2025-09-16,31
1509,76,9,2025-09-16,16
1510,76,10,2025-09-16,6
1511,76,11,2025-09-16,3
1512,76,12,2025-09-16,23
1513,76,13,2025-09-16,16
1514,76,14,2025-09-16,13
1515,76,15,2025-09-16,12
1516,76,16,2025-09-16,1
1517,76,17,2025-09-16,2
1518,76,18,2025-09-16,3
1519,76,19,2025-09-16,3
1520,76,20,2025-09-16,3
1521,77,1,2025-09-16,4
1522,77,2,2025-09-16,3
1523,77,3,2025-09-16,7
1524,77,4,2025-09-16,4
1525,77,5,2025-09-16,31
1526,77,6,2025-09-16,5
1527,77,7,2025-09-16,21
1528,77,8,2025-09-16,17
1529,77,9,2025-09-16,12
1530,77,10,2025-09-16,5
1531,77,11,2025-09-16,1
1532,77,12,2025-09-16,18
1533,77,13,2025-09-16,9
1534,77,14,2025-09-16,7
1535,77,15,2025-09-16,5
1536,77,16,2025-09-16,2
1537,77,17,2025-09-16,1
1538,77,18,2025-09-16,2
1539,77,19,2025-09-16,1
1540,77,20,2025-09-16,1
1541,78,1,2025-09-16,8
1542,78,2,2025-09-16,5
1543,78,3,2025-09-16,13
1544,78,4,2025-09-16,6
1545,78,5,2025-09-16,56
1546,78,6,2025-09-16,8
1547,78,7,2025-09-16,37
1548,78,8,2025-09-16,24
1549,78,9,2025-09-16,23
1550,78,10,2025-09-16,5
1551,78,11,2025-09-16,2
1552,78,12,2025-09-16,21
1553,78,13,2025-09-16,14
1554,78,14,2025-09-16,17
1555,78,15,2025-09-16,11
1556,78,16,2025-09-16,2
1557,78,17,2025-09-16,1
1558,78,18,2025-09-16,5
1559,78,19,2025-09-16,1
1560,78,20,2025-09-16,4
1561,79,1,2025-09-16,6
1562,79,2,2025-09-16,4
1563,79,3,2025-09-16,9
1564,79,4,2025-09-16,7
1565,79,5,2025-09-16,59
1566,79,6,2025-09-16,7
1567,79,7,2025-09-16,38
1568,79,8,2025-09-16,11
1569,79,9,2025-09-16,15
1570,79,10,2025-09-16,5
1571,79,11,2025-09-16,3
1572,79,12,2025-09-16,21
1573,79,13,2025-09-16,15
1574,79,14,2025-09-16,9
1575,79,15,2025-09-16,7
1576,79,16,2025-09-16,3
1577,79,17,2025-09-16,2
1578,79,18,2025-09-16,4
1579,79,19,2025-09-16,1
1580,79,20,2025-09-16,2
1581,80,1,2025-09-16,14
1582,80,2,2025-09-16,8
1583,80,3,2025-09-16,17
1584,80,4,2025-09-16,9
1585,80,5,2025-09-16,95
1586,80,6,2025-09-16,12
1587,80,7,2025-09-16,74
1588,80,8,2025-09-16,51
1589,80,9,2025-09-16,30
1590,80,10,2025-09-16,6
1591,80,11,2025-09-16,5
1592,80,12,2025-09-16,43
1593,80,13,2025-09-16,32
1594,80,14,2025-09-16,17
1595,80,15,2025-09-16,11
1596,80,16,2025-09-16,3
1597,80,17,2025-09-16,2
1598,80,18,2025-09-16,6
1599,80,19,2025-09-16,2
1600,80,20,2025-09-16,5
1601,81,1,2025-09-16,6
1602,81,2,2025-09-16,3
1603,81,3,2025-09-16,9
1604,81,4,2025-09-16,4
1605,81,5,2025-09-16,47
1606,81,6,2025-09-16,7
1607,81,7,2025-09-16,27
1608,81,8,2025-09-16,22
1609,81,9,2025-09-16,18
1610,81,10,2025-09-16,4
1611,81,11,2025-09-16,4
1612,81,12,2025-09-16,24
1613,81,13,2025-09-16,20
1614,81,14,2025-09-16,11
1615,81,15,2025-09-16,10
1616,81,16,2025-09-16,2
1617,81,17,2025-09-16,0
1618,81,18,2025-09-16,2
1619,81,19,2025-09-16,4
1620,81,20,2025-09-16,2
1621,82,1,2025-09-16,10
1622,82,2,2025-09-16,4
1623,82,3,2025-09-16,10
1624,82,4,2025-09-16,8
1625,82,5,2025-09-16,64
1626,82,6,2025-09-16,5
1627,82,7,2025-09-16,41
1628,82,8,2025-09-16,26
1629,82,9,2025-09-16,24
1630,82,10,2025-09-16,6
1631,82,11,2025-09-16,3
1632,82,12,2025-09-16,26
1633,82,13,2025-09-16,21
1634,82,14,2025-09-16,11
1635,82,15,2025-09-16,9
1636,82,16,2025-09-16,0
1637,82,17,2025-09-16,0
1638,82,18,2025-09-16,4
1639,82,19,2025-09-16,2
1640,82,20,2025-09-16,4
1641,83,1,2025-09-16,9
1642,83,2,2025-09-16,7
1643,83,3,2025-09-16,14
1644,83,4,2025-09-16,10
1645,83,5,2025-09-16,56
1646,83,6,2025-09-16,10
1647,83,7,2025-09-16,35
1648,83,8,2025-09-16,23
1649,83,9,2025-09-16,23
1650,83,10,2025-09-16,6
1651,83,11,2025-09-16,3
1652,83,12,2025-09-16,20
1653,83,13,2025-09-16,22
1654,83,14,2025-09-16,14
1655,83,15,2025-09-16,14
1656,83,16,2025-09-16,2
1657,83,17,2025-09-16,0
1658,83,18,2025-09-16,4
1659,83,19,2025-09-16,1
1660,83,20,2025-09-16,5
1661,84,1,2025-09-16,9
1662,84,2,2025-09-16,4
1663,84,3,2025-09-16,16
1664,84,4,2025-09-16,10
1665,84,5,2025-09-16,46
1666,84,6,2025-09-16,10
1667,84,7,2025-09-16,43
1668,84,8,2025-09-16,26
1669,84,9,2025-09-16,28
1670,84,10,2025-09-16,8
1671,84,11,2025-09-16,3
1672,84,12,2025-09-16,38
1673,84,13,2025-09-16,21
1674,84,14,2025-09-16,14
1675,84,15,2025-09-16,12
1676,84,16,2025-09-16,0
1677,84,17,2025-09-16,3
1678,84,18,2025-09-16,4
1679,84,19,2025-09-16,1
1680,84,20,2025-09-16,3
1681,85,1,2025-09-16,7
1682,85,2,2025-09-16,5
1683,85,3,2025-09-16,11
1684,85,4,2025-09-16,8
1685,85,5,2025-09-16,74
1686,85,6,2025-09-16,11
1687,85,7,2025-09-16,41
1688,85,8,2025-09-16,24
1689,85,9,2025-09-16,21
1690,85,10,2025-09-16,6
1691,85,11,2025-09-16,3
1692,85,12,2025-09-16,23
1693,85,13,2025-09-16,16
1694,85,14,2025-09-16,14
1695,85,15,2025-09-16,14
1696,85,16,2025-09-16,3
1697,85,17,2025-09-16,2
1698,85,18,2025-09-16,3
1699,85,19,2025-09-16,3
1700,85,20,2025-09-16,2
1701,86,1,2025-09-16,5
1702,86,2,2025-09-16,5
1703,86,3,2025-09-16,9
1704,86,4,2025-09-16,6
1705,86,5,2025-09-16,40
1706,86,6,2025-09-16,9
1707,86,7,2025-09-16,34
1708,86,8,2025-09-16,19
1709,86,9,2025-09-16,19
1710,86,10,2025-09-16,2
1711,86,11,2025-09-16,3
1712,86,12,2025-09-16,19
1713,86,13,2025-09-16,13
1714,86,14,2025-09-16,11
1715,86,15,2025-09-16,9
1716,86,16,2025-09-16,0
1717,86,17,2025-09-16,1
1718,86,18,2025-09-16,3
1719,86,19,2025-09-16,1
1720,86,20,2025-09-16,4
1721,87,1,2025-09-16,6
1722,87,2,2025-09-16,5
1723,87,3,2025-09-16,7
1724,87,4,2025-09-16,6
1725,87,5,2025-09-16,61
1726,87,6,2025-09-16,12
1727,87,7,2025-09-16,36
1728,87,8,2025-09-16,21
1729,87,9,2025-09-16,22
1730,87,10,2025-09-16,5
1731,87,11,2025-09-16,3
1732,87,12,2025-09-16,26
1733,87,13,2025-09-16,20
1734,87,14,2025-09-16,8
1735,87,15,2025-09-16,9
1736,87,16,2025-09-16,1
1737,87,17,2025-09-16,0
1738,87,18,2025-09-16,1
1739,87,19,2025-09-16,1
1740,87,20,2025-09-16,2
1741,88,1,2025-09-16,8
1742,88,2,2025-09-16,5
1743,88,3,2025-09-16,14
1744,88,4,2025-09-16,6
1745,88,5,2025-09-16,77
1746,88,6,2025-09-16,11
1747,88,7,2025-09-16,45
1748,88,8,2025-09-16,22
1749,88,9,2025-09-16,19
1750,88,10,2025-09-16,5
1751,88,11,2025-09-16,3
1752,88,12,2025-09-16,24
1753,88,13,2025-09-16,20
1754,88,14,2025-09-16,14
1755,88,15,2025-09-16,10
1756,88,16,2025-09-16,1
1757,88,17,2025-09-16,0
1758,88,18,2025-09-16,3
1759,88,19,2025-09-16,2
1760,88,20,2025-09-16,3
1761,89,1,2025-09-16,15
1762,89,2,2025-09-16,6
1763,89,3,2025-09-16,19
1764,89,4,2025-09-16,9
1765,89,5,2025-09-16,96
1766,89,6,2025-09-16,17
1767,89,7,2025-09-16,71
1768,89,8,2025-09-16,56
1769,89,9,2025-09-16,31
1770,89,10,2025-09-16,9
1771,89,11,2025-09-16,5
1772,89,12,2025-09-16,47
1773,89,13,2025-09-16,25
1774,89,14,2025-09-16,24
1775,89,15,2025-09-16,19
1776,89,16,2025-09-16,1
1777,89,17,2025-09-16,2
1778,89,18,2025-09-16,6
1779,89,19,2025-09-16,2
1780,89,20,2025-09-16,5
1781,90,1,2025-09-16,8
1782,90,2,2025-09-16,4
1783,90,3,2025-09-16,12
1784,90,4,2025-09-16,6
1785,90,5,2025-09-16,65
1786,90,6,2025-09-16,10
1787,90,7,2025-09-16,34
1788,90,8,2025-09-16,30
1789,90,9,2025-09-16,19
1790,90,10,2025-09-16,5
1791,90,11,2025-09-16,3
1792,90,12,2025-09-16,24
1793,90,13,2025-09-16,15
1794,90,14,2025-09-16,14
1795,90,15,2025-09-16,10
1796,90,16,2025-09-16,0
1797,90,17,2025-09-16,0
1798,90,18,2025-09-16,4
1799,90,19,2025-09-16,1
1800,90,20,2025-09-16,3
1801,91,1,2025-09-16,11
1802,91,2,2025-09-16,6
1803,91,3,2025-09-16,10
1804,91,4,2025-09-16,8
1805,91,5,2025-09-16,52
1806,91,6,2025-09-16,8
1807,91,7,2025-09-16,40
