id,phc_id,record_date,patient_count,emergency_count
931,31,2025-09-25,154,4
932,32,2025-09-25,150,10
933,33,2025-09-25,146,8
934,34,2025-09-25,109,7
935,35,2025-09-25,101,9
936,36,2025-09-25,239,14
937,37,2025-09-25,233,14
938,38,2025-09-25,167,12
939,39,2025-09-25,158,8
940,40,2025-09-25,122,7
941,41,2025-09-25,140,7
942,42,2025-09-25,205,14
943,43,2025-09-25,163,5
944,44,2025-09-25,109,9
945,45,2025-09-25,192,10
946,46,2025-09-25,180,10
947,47,2025-09-25,164,7
948,48,2025-09-25,135,5
949,49,2025-09-25,162,11
950,50,2025-09-25,205,9
951,51,2025-09-25,217,10
952,52,2025-09-25,140,8
953,53,2025-09-25,118,6
954,54,2025-09-25,120,7
955,55,2025-09-25,170,12
956,56,2025-09-25,191,9
957,57,2025-09-25,119,9
958,58,2025-09-25,213,12
959,59,2025-09-25,135,12
960,60,2025-09-25,155,7
961,61,2025-09-25,197,13
962,62,2025-09-25,181,8
963,63,2025-09-25,234,12
964,64,2025-09-25,142,9
965,65,2025-09-25,198,11
966,66,2025-09-25,140,10
967,67,2025-09-25,221,10
968,68,2025-09-25,77,4
969,69,2025-09-25,222,14
970,70,2025-09-25,88,3
971,71,2025-09-25,205,14
972,72,2025-09-25,234,14
973,73,2025-09-25,186,9
974,74,2025-09-25,182,8
975,75,2025-09-25,185,11
976,76,2025-09-25,157,6
977,77,2025-09-25,96,7
978,78,2025-09-25,131,4
979,79,2025-09-25,129,6
980,80,2025-09-25,280,17
981,81,2025-09-25,145,8
982,82,2025-09-25,171,12
983,83,2025-09-25,217,16
984,84,2025-09-25,159,12
985,85,2025-09-25,173,11
986,86,2025-09-25,127,7
987,87,2025-09-25,157,7
988,88,2025-09-25,155,8
989,89,2025-09-25,273,15
990,90,2025-09-25,175,8
991,91,2025-09-25,165,11
992,92,2025-09-25,382,23
993,93,2025-09-25,208,12
994,94,2025-09-25,152,8
995,95,2025-09-25,227,12
996,96,2025-09-25,116,6
997,97,2025-09-25,195,9
998,98,2025-09-25,203,11
999,99,2025-09-25,172,11
1000,100,2025-09-25,203,13
1001,1,2025-09-26,141,10
1002,2,2025-09-26,158,8
1003,3,2025-09-26,203,12
1004,4,2025-09-26,232,12
1005,5,2025-09-26,222,13
1006,6,2025-09-26,251,14
1007,7,2025-09-26,327,18
1008,8,2025-09-26,251,15
1009,9,2025-09-26,170,11
1010,10,2025-09-26,130,6
1011,11,2025-09-26,184,8
1012,12,2025-09-26,202,11
1013,13,2025-09-26,132,6
1014,14,2025-09-26,179,10
1015,15,2025-09-26,159,10
1016,16,2025-09-26,221,15
1017,17,2025-09-26,256,14
1018,18,2025-09-26,190,13
1019,19,2025-09-26,177,11
1020,20,2025-09-26,114,5
1021,21,2025-09-26,118,8
1022,22,2025-09-26,200,13
1023,23,2025-09-26,126,12
1024,24,2025-09-26,225,14
1025,25,2025-09-26,142,7
1026,26,2025-09-26,217,13
1027,27,2025-09-26,162,7
1028,28,2025-09-26,116,8
1029,29,2025-09-26,195,11
1030,30,2025-09-26,169,8
1031,31,2025-09-26,145,9
1032,32,2025-09-26,156,7
1033,33,2025-09-26,151,12
1034,34,2025-09-26,116,7
1035,35,2025-09-26,112,3
1036,36,2025-09-26,235,11
1037,37,2025-09-26,231,13
1038,38,2025-09-26,157,8
1039,39,2025-09-26,170,8
1040,40,2025-09-26,118,6
1041,41,2025-09-26,154,9
1042,42,2025-09-26,231,14
1043,43,2025-09-26,179,14
1044,44,2025-09-26,104,8
1045,45,2025-09-26,179,14
1046,46,2025-09-26,180,11
1047,47,2025-09-26,145,8
1048,48,2025-09-26,142,9
1049,49,2025-09-26,141,9
1050,50,2025-09-26,190,9
1051,51,2025-09-26,218,13
1052,52,2025-09-26,145,8
1053,53,2025-09-26,111,2
1054,54,2025-09-26,133,11
1055,55,2025-09-26,166,8
1056,56,2025-09-26,188,7
1057,57,2025-09-26,114,3
1058,58,2025-09-26,181,9
1059,59,2025-09-26,145,8
1060,60,2025-09-26,145,9
1061,61,2025-09-26,201,14
1062,62,2025-09-26,159,8
1063,63,2025-09-26,255,16
1064,64,2025-09-26,145,7
1065,65,2025-09-26,222,14
1066,66,2025-09-26,155,11
1067,67,2025-09-26,187,11
1068,68,2025-09-26,94,7
1069,69,2025-09-26,190,11
1070,70,2025-09-26,93,5
1071,71,2025-09-26,181,13
1072,72,2025-09-26,229,10
1073,73,2025-09-26,180,10
1074,74,2025-09-26,159,10
1075,75,2025-09-26,198,13
1076,76,2025-09-26,129,6
1077,77,2025-09-26,116,7
1078,78,2025-09-26,147,6
1079,79,2025-09-26,143,2
1080,80,2025-09-26,257,13
1081,81,2025-09-26,171,9
1082,82,2025-09-26,144,5
1083,83,2025-09-26,206,13
1084,84,2025-09-26,177,6
1085,85,2025-09-26,192,11
1086,86,2025-09-26,144,5
1087,87,2025-09-26,162,8
1088,88,2025-09-26,193,10
1089,89,2025-09-26,311,18
1090,90,2025-09-26,154,6
1091,91,2025-09-26,173,11
1092,92,2025-09-26,354,18
1093,93,2025-09-26,238,15
1094,94,2025-09-26,162,11
1095,95,2025-09-26,217,12
1096,96,2025-09-26,121,8
1097,97,2025-09-26,153,6
1098,98,2025-09-26,172,11
1099,99,2025-09-26,161,6
1100,100,2025-09-26,191,11
1101,1,2025-09-27,171,12
1102,2,2025-09-27,144,11
1103,3,2025-09-27,209,9
1104,4,2025-09-27,260,16
1105,5,2025-09-27,225,14
1106,6,2025-09-27,229,17
1107,7,2025-09-27,319,19
1108,8,2025-09-27,278,12
1109,9,2025-09-27,199,12
1110,10,2025-09-27,134,6
1111,11,2025-09-27,188,7
1112,12,2025-09-27,213,14
1113,13,2025-09-27,122,3
1114,14,2025-09-27,182,10
1115,15,2025-09-27,143,7
1116,16,2025-09-27,181,14
1117,17,2025-09-27,221,16
1118,18,2025-09-27,204,8
1119,19,2025-09-27,148,11
1120,20,2025-09-27,102,4
1121,21,2025-09-27,122,5
1122,22,2025-09-27,193,12
1123,23,2025-09-27,121,9
1124,24,2025-09-27,215,12
1125,25,2025-09-27,125,6
1126,26,2025-09-27,205,9
1127,27,2025-09-27,168,9
1128,28,2025-09-27,115,10
1129,29,2025-09-27,187,13
1130,30,2025-09-27,162,10
1131,31,2025-09-27,128,8
1132,32,2025-09-27,167,6
1133,33,2025-09-27,140,10
1134,34,2025-09-27,93,8
1135,35,2025-09-27,113,6
1136,36,2025-09-27,243,15
1137,37,2025-09-27,214,12
1138,38,2025-09-27,174,13
1139,39,2025-09-27,162,8
1140,40,2025-09-27,129,8
1141,41,2025-09-27,156,10
1142,42,2025-09-27,210,13
1143,43,2025-09-27,161,8
1144,44,2025-09-27,103,8
1145,45,2025-09-27,182,9
1146,46,2025-09-27,193,11
1147,47,2025-09-27,144,9
1148,48,2025-09-27,133,5
1149,49,2025-09-27,138,9
1150,50,2025-09-27,195,9
1151,51,2025-09-27,194,14
1152,52,2025-09-27,137,8
1153,53,2025-09-27,112,5
1154,54,2025-09-27,124,8
1155,55,2025-09-27,152,9
1156,56,2025-09-27,172,14
1157,57,2025-09-27,121,5
1158,58,2025-09-27,197,9
1159,59,2025-09-27,191,9
1160,60,2025-09-27,159,11
1161,61,2025-09-27,190,11
1162,62,2025-09-27,181,11
1163,63,2025-09-27,266,17
1164,64,2025-09-27,142,6
1165,65,2025-09-27,197,10
1166,66,2025-09-27,151,7
1167,67,2025-09-27,221,12
1168,68,2025-09-27,81,2
1169,69,2025-09-27,198,10
1170,70,2025-09-27,107,8
1171,71,2025-09-27,191,11
1172,72,2025-09-27,203,12
1173,73,2025-09-27,199,14
1174,74,2025-09-27,152,13
1175,75,2025-09-27,185,11
1176,76,2025-09-27,170,6
1177,77,2025-09-27,103,5
1178,78,2025-09-27,134,4
1179,79,2025-09-27,108,8
1180,80,2025-09-27,255,16
1181,81,2025-09-27,191,11
1182,82,2025-09-27,139,9
1183,83,2025-09-27,191,11
1184,84,2025-09-27,186,9
1185,85,2025-09-27,194,9
1186,86,2025-09-27,141,6
1187,87,2025-09-27,140,8
1188,88,2025-09-27,182,11
1189,89,2025-09-27,250,13
1190,90,2025-09-27,157,9
1191,91,2025-09-27,161,5
1192,92,2025-09-27,432,27
1193,93,2025-09-27,214,9
1194,94,2025-09-27,167,11
1195,95,2025-09-27,227,13
1196,96,2025-09-27,131,8
1197,97,2025-09-27,174,8
1198,98,2025-09-27,198,11
1199,99,2025-09-27,161,7
1200,100,2025-09-27,161,11
1201,1,2025-09-28,97,5
1202,2,2025-09-28,71,1
1203,3,2025-09-28,98,5
1204,4,2025-09-28,178,11
1205,5,2025-09-28,172,8
1206,6,2025-09-28,149,9
1207,7,2025-09-28,162,10
1208,8,2025-09-28,159,10
1209,9,2025-09-28,77,4
1210,10,2025-09-28,65,4
1211,11,2025-09-28,98,4
1212,12,2025-09-28,94,0
1213,13,2025-09-28,94,4
1214,14,2025-09-28,101,7
1215,15,2025-09-28,87,4
1216,16,2025-09-28,147,7
1217,17,2025-09-28,108,5
1218,18,2025-09-28,124,11
1219,19,2025-09-28,91,4
1220,20,2025-09-28,63,2
1221,21,2025-09-28,73,4
1222,22,2025-09-28,100,5
1223,23,2025-09-28,93,5
1224,24,2025-09-28,100,5
1225,25,2025-09-28,96,6
1226,26,2025-09-28,127,10
1227,27,2025-09-28,69,2
1228,28,2025-09-28,66,1
1229,29,2025-09-28,123,6
1230,30,2025-09-28,124,7
1231,31,2025-09-28,90,7
1232,32,2025-09-28,83,5
1233,33,2025-09-28,86,6
1234,34,2025-09-28,49,3
1235,35,2025-09-28,90,4
1236,36,2025-09-28,157,11
1237,37,2025-09-28,123,6
1238,38,2025-09-28,97,5
1239,39,2025-09-28,75,6
1240,40,2025-09-28,72,6
1241,41,2025-09-28,82,4
1242,42,2025-09-28,121,8
1243,43,2025-09-28,73,4
1244,44,2025-09-28,84,6
1245,45,2025-09-28,148,11
1246,46,2025-09-28,89,7
1247,47,2025-09-28,85,5
1248,48,2025-09-28,74,4
1249,49,2025-09-28,82,4
1250,50,2025-09-28,117,10
1251,51,2025-09-28,81,4
1252,52,2025-09-28,68,0
1253,53,2025-09-28,63,4
1254,54,2025-09-28,111,6
1255,55,2025-09-28,112,10
1256,56,2025-09-28,143,6
1257,57,2025-09-28,64,4
1258,58,2025-09-28,107,6
1259,59,2025-09-28,68,3
1260,60,2025-09-28,103,7
1261,61,2025-09-28,102,3
1262,62,2025-09-28,101,7
1263,63,2025-09-28,161,10
1264,64,2025-09-28,65,5
1265,65,2025-09-28,130,9
1266,66,2025-09-28,114,8
1267,67,2025-09-28,110,4
1268,68,2025-09-28,60,0
1269,69,2025-09-28,122,8
1270,70,2025-09-28,58,6
1271,71,2025-09-28,118,9
1272,72,2025-09-28,143,8
1273,73,2025-09-28,124,8
1274,74,2025-09-28,84,3
1275,75,2025-09-28,111,7
1276,76,2025-09-28,100,3
1277,77,2025-09-28,69,1
1278,78,2025-09-28,87,3
1279,79,2025-09-28,71,7
1280,80,2025-09-28,164,13
1281,81,2025-09-28,93,7
1282,82,2025-09-28,90,7
1283,83,2025-09-28,115,6
1284,84,2025-09-28,98,3
1285,85,2025-09-28,113,7
1286,86,2025-09-28,89,4
1287,87,2025-09-28,85,2
1288,88,2025-09-28,113,6
1289,89,2025-09-28,154,6
1290,90,2025-09-28,96,7
1291,91,2025-09-28,96,5
1292,92,2025-09-28,270,17
1293,93,2025-09-28,126,10
1294,94,2025-09-28,104,5
1295,95,2025-09-28,121,7
1296,96,2025-09-28,61,5
1297,97,2025-09-28,107,8
1298,98,2025-09-28,113,8
1299,99,2025-09-28,72,5
1300,100,2025-09-28,123,5
1301,1,2025-09-29,198,10
1302,2,2025-09-29,193,10
1303,3,2025-09-29,256,15
1304,4,2025-09-29,376,22
1305,5,2025-09-29,287,16
1306,6,2025-09-29,354,18
1307,7,2025-09-29,419,25
1308,8,2025-09-29,333,17
1309,9,2025-09-29,243,14
1310,10,2025-09-29,206,15
1311,11,2025-09-29,246,17
1312,12,2025-09-29,243,15
1313,13,2025-09-29,187,6
1314,14,2025-09-29,242,14
1315,15,2025-09-29,189,10
1316,16,2025-09-29,291,16
1317,17,2025-09-29,301,17
1318,18,2025-09-29,225,12
1319,19,2025-09-29,238,15
1320,20,2025-09-29,156,7
1321,21,2025-09-29,161,8
1322,22,2025-09-29,296,17
1323,23,2025-09-29,165,9
1324,24,2025-09-29,278,12
1325,25,2025-09-29,168,8
1326,26,2025-09-29,272,16
1327,27,2025-09-29,230,12
1328,28,2025-09-29,162,10
1329,29,2025-09-29,278,18
1330,30,2025-09-29,212,15
1331,31,2025-09-29,192,11
1332,32,2025-09-29,205,14
1333,33,2025-09-29,175,11
1334,34,2025-09-29,130,10
1335,35,2025-09-29,167,9
1336,36,2025-09-29,339,18
1337,37,2025-09-29,259,15
1338,38,2025-09-29,219,12
1339,39,2025-09-29,213,12
1340,40,2025-09-29,154,9
1341,41,2025-09-29,197,12
1342,42,2025-09-29,259,16
1343,43,2025-09-29,224,15
1344,44,2025-09-29,140,11
1345,45,2025-09-29,255,16
1346,46,2025-09-29,270,16
1347,47,2025-09-29,231,15
1348,48,2025-09-29,171,12
1349,49,2025-09-29,168,10
1350,50,2025-09-29,241,16
1351,51,2025-09-29,260,19
1352,52,2025-09-29,176,12
1353,53,2025-09-29,169,9
1354,54,2025-09-29,169,11
1355,55,2025-09-29,212,11
1356,56,2025-09-29,244,12
1357,57,2025-09-29,162,13
1358,58,2025-09-29,271,15
1359,59,2025-09-29,220,11
1360,60,2025-09-29,228,13
1361,61,2025-09-29,234,15
1362,62,2025-09-29,218,15
1363,63,2025-09-29,333,20
1364,64,2025-09-29,201,10
1365,65,2025-09-29,259,18
1366,66,2025-09-29,189,14
1367,67,2025-09-29,282,12
1368,68,2025-09-29,104,7
1369,69,2025-09-29,272,18
1370,70,2025-09-29,131,8
1371,71,2025-09-29,231,15
1372,72,2025-09-29,277,16
1373,73,2025-09-29,237,13
1374,74,2025-09-29,200,12
1375,75,2025-09-29,239,14
1376,76,2025-09-29,195,10
1377,77,2025-09-29,126,8
1378,78,2025-09-29,209,15
1379,79,2025-09-29,180,9
1380,80,2025-09-29,330,23
1381,81,2025-09-29,225,13
1382,82,2025-09-29,217,14
1383,83,2025-09-29,289,19
1384,84,2025-09-29,248,13
1385,85,2025-09-29,252,17
1386,86,2025-09-29,190,13
1387,87,2025-09-29,217,13
1388,88,2025-09-29,213,7
1389,89,2025-09-29,367,22
1390,90,2025-09-29,227,13
1391,91,2025-09-29,213,9
1392,92,2025-09-29,538,32
1393,93,2025-09-29,303,16
1394,94,2025-09-29,199,10
1395,95,2025-09-29,256,13
1396,96,2025-09-29,152,8
1397,97,2025-09-29,250,10
1398,98,2025-09-29,253,15
1399,99,2025-09-29,217,13
1400,100,2025-09-29,246,16
1401,1,2025-09-30,168,11
1402,2,2025-09-30,182,8
1403,3,2025-09-30,197,11
1404,4,2025-09-30,327,18
1405,5,2025-09-30,227,10
1406,6,2025-09-30,304,17
1407,7,2025-09-30,351,20
1408,8,2025-09-30,283,16
1409,9,2025-09-30,221,16
1410,10,2025-09-30,158,6
1411,11,2025-09-30,222,11
1412,12,2025-09-30,190,12
1413,13,2025-09-30,151,10
1414,14,2025-09-30,218,13
1415,15,2025-09-30,163,10
1416,16,2025-09-30,246,11
1417,17,2025-09-30,255,14
1418,18,2025-09-30,182,14
1419,19,2025-09-30,182,10
1420,20,2025-09-30,129,5
1421,21,2025-09-30,133,6
1422,22,2025-09-30,234,11
1423,23,2025-09-30,150,7
1424,24,2025-09-30,259,16
1425,25,2025-09-30,157,9
1426,26,2025-09-30,247,18
1427,27,2025-09-30,175,9
1428,28,2025-09-30,128,8
1429,29,2025-09-30,191,11
1430,30,2025-09-30,165,8
1431,31,2025-09-30,159,4
1432,32,2025-09-30,179,8
1433,33,2025-09-30,169,11
1434,34,2025-09-30,120,7
1435,35,2025-09-30,107,5
1436,36,2025-09-30,283,17
1437,37,2025-09-30,229,15
1438,38,2025-09-30,201,14
1439,39,2025-09-30,176,11
1440,40,2025-09-30,140,13
1441,41,2025-09-30,146,5
1442,42,2025-09-30,213,12
1443,43,2025-09-30,167,10
1444,44,2025-09-30,97,3
1445,45,2025-09-30,201,9
1446,46,2025-09-30,208,10
1447,47,2025-09-30,209,12
1448,48,2025-09-30,170,13
1449,49,2025-09-30,175,13
1450,50,2025-09-30,215,19
1451,51,2025-09-30,231,13
1452,52,2025-09-30,170,7
1453,53,2025-09-30,148,9
1454,54,2025-09-30,152,9
1455,55,2025-09-30,188,9
1456,56,2025-09-30,235,16
1457,57,2025-09-30,115,6
1458,58,2025-09-30,222,15
1459,59,2025-09-30,199,12
1460,60,2025-09-30,226,13
1461,61,2025-09-30,214,11
1462,62,2025-09-30,196,8
1463,63,2025-09-30,256,16
1464,64,2025-09-30,159,9
1465,65,2025-09-30,249,14
1466,66,2025-09-30,170,8
1467,67,2025-09-30,216,13
1468,68,2025-09-30,99,7
1469,69,2025-09-30,238,14
1470,70,2025-09-30,117,8
1471,71,2025-09-30,248,13
1472,72,2025-09-30,281,19
1473,73,2025-09-30,242,10
1474,74,2025-09-30,176,7
1475,75,2025-09-30,200,15
1476,76,2025-09-30,182,11
1477,77,2025-09-30,115,8
1478,78,2025-09-30,164,10
1479,79,2025-09-30,155,7
1480,80,2025-09-30,309,16
1481,81,2025-09-30,172,11
1482,82,2025-09-30,167,6
1483,83,2025-09-30,236,13
1484,84,2025-09-30,223,14
1485,85,2025-09-30,248,16
1486,86,2025-09-30,161,8
1487,87,2025-09-30,162,14
1488,88,2025-09-30,205,19
1489,89,2025-09-30,328,22
1490,90,2025-09-30,202,10
1491,91,2025-09-30,142,6
1492,92,2025-09-30,416,26
1493,93,2025-09-30,237,12
1494,94,2025-09-30,200,11
1495,95,2025-09-30,236,12
1496,96,2025-09-30,155,13
1497,97,2025-09-30,185,8
1498,98,2025-09-30,199,14
1499,99,2025-09-30,198,6
1500,100,2025-09-30,226,17
1501,1,2025-10-01,120,7
1502,2,2025-10-01,130,7
1503,3,2025-10-01,149,9
1504,4,2025-10-01,231,13
1505,5,2025-10-01,201,14
1506,6,2025-10-01,193,12
1507,7,2025-10-01,254,11
1508,8,2025-10-01,215,11
1509,9,2025-10-01,177,11
1510,10,2025-10-01,133,6
1511,11,2025-10-01,177,11
1512,12,2025-10-01,180,8
1513,13,2025-10-01,121,8
1514,14,2025-10-01,166,10
1515,15,2025-10-01,158,12
1516,16,2025-10-01,202,11
1517,17,2025-10-01,214,15
1518,18,2025-10-01,162,10
1519,19,2025-10-01,110,4
1520,20,2025-10-01,100,6
1521,21,2025-10-01,112,10
1522,22,2025-10-01,164,13
1523,23,2025-10-01,106,7
1524,24,2025-10-01,183,9
1525,25,2025-10-01,108,5
1526,26,2025-10-01,196,14
1527,27,2025-10-01,135,4
1528,28,2025-10-01,123,10
1529,29,2025-10-01,188,11
1530,30,2025-10-01,159,11
1531,31,2025-10-01,122,13
1532,32,2025-10-01,143,10
1533,33,2025-10-01,141,10
1534,34,2025-10-01,90,9
1535,35,2025-10-01,117,8
1536,36,2025-10-01,232,14
1537,37,2025-10-01,173,9
1538,38,2025-10-01,144,10
1539,39,2025-10-01,156,11
1540,40,2025-10-01,118,5
1541,41,2025-10-01,123,6
1542,42,2025-10-01,215,12
1543,43,2025-10-01,135,7
1544,44,2025-10-01,102,5
1545,45,2025-10-01,148,11
1546,46,2025-10-01,185,10
1547,47,2025-10-01,158,7
1548,48,2025-10-01,110,3
1549,49,2025-10-01,140,8
1550,50,2025-10-01,184,10
1551,51,2025-10-01,215,13
1552,52,2025-10-01,132,9
1553,53,2025-10-01,86,4
1554,54,2025-10-01,142,11
1555,55,2025-10-01,125,6
1556,56,2025-10-01,190,7
1557,57,2025-10-01,97,7
1558,58,2025-10-01,178,8
1559,59,2025-10-01,137,6
1560,60,2025-10-01,138,11
1561,61,2025-10-01,179,11
1562,62,2025-10-01,137,8
1563,63,2025-10-01,232,13
1564,64,2025-10-01,127,9
1565,65,2025-10-01,182,14
1566,66,2025-10-01,121,6
1567,67,2025-10-01,207,14
1568,68,2025-10-01,81,7
1569,69,2025-10-01,179,12
1570,70,2025-10-01,76,6
1571,71,2025-10-01,164,10
1572,72,2025-10-01,196,12
1573,73,2025-10-01,181,10
1574,74,2025-10-01,147,9
1575,75,2025-10-01,157,8
1576,76,2025-10-01,164,9
1577,77,2025-10-01,97,8
1578,78,2025-10-01,126,6
1579,79,2025-10-01,102,7
1580,80,2025-10-01,212,11
1581,81,2025-10-01,136,6
1582,82,2025-10-01,148,10
1583,83,2025-10-01,173,8
1584,84,2025-10-01,194,14
1585,85,2025-10-01,143,9
1586,86,2025-10-01,148,8
1587,87,2025-10-01,153,8
1588,88,2025-10-01,144,8
1589,89,2025-10-01,268,15
1590,90,2025-10-01,143,8
1591,91,2025-10-01,149,11
1592,92,2025-10-01,317,20
1593,93,2025-10-01,180,10
1594,94,2025-10-01,155,8
1595,95,2025-10-01,206,10
1596,96,2025-10-01,118,8
1597,97,2025-10-01,148,10
1598,98,2025-10-01,188,6
1599,99,2025-10-01,151,8
1600,100,2025-10-01,168,9
1601,1,2025-10-02,108,5
1602,2,2025-10-02,136,6
1603,3,2025-10-02,141,10
1604,4,2025-10-02,191,12
1605,5,2025-10-02,187,12
1606,6,2025-10-02,163,8
1607,7,2025-10-02,251,15
1608,8,2025-10-02,209,10
1609,9,2025-10-02,135,8
1610,10,2025-10-02,104,5
1611,11,2025-10-02,159,11
1612,12,2025-10-02,136,8
1613,13,2025-10-02,107,4
1614,14,2025-10-02,159,6
1615,15,2025-10-02,124,9
1616,16,2025-10-02,163,6
1617,17,2025-10-02,176,10
1618,18,2025-10-02,162,10
1619,19,2025-10-02,136,8
1620,20,2025-10-02,73,5
1621,21,2025-10-02,95,5
1622,22,2025-10-02,193,7
1623,23,2025-10-02,122,7
1624,24,2025-10-02,143,10
1625,25,2025-10-02,90,2
1626,26,2025-10-02,177,10
1627,27,2025-10-02,117,7
1628,28,2025-10-02,97,4
1629,29,2025-10-02,142,10
1630,30,2025-10-02,141,12
1631,31,2025-10-02,104,6
1632,32,2025-10-02,127,7
1633,33,2025-10-02,115,10
1634,34,2025-10-02,79,6
1635,35,2025-10-02,79,4
1636,36,2025-10-02,229,15
1637,37,2025-10-02,162,9
1638,38,2025-10-02,113,7
1639,39,2025-10-02,109,9
1640,40,2025-10-02,86,4
1641,41,2025-10-02,117,3
1642,42,2025-10-02,144,8
1643,43,2025-10-02,108,5
1644,44,2025-10-02,88,5
1645,45,2025-10-02,144,7
1646,46,2025-10-02,148,10
1647,47,2025-10-02,138,8
1648,48,2025-10-02,116,7
1649,49,2025-10-02,115,6
1650,50,2025-10-02,171,7
1651,51,2025-10-02,160,11
1652,52,2025-10-02,103,6
1653,53,2025-10-02,91,4
1654,54,2025-10-02,106,2
1655,55,2025-10-02,101,9
1656,56,2025-10-02,161,12
1657,57,2025-10-02,91,5
1658,58,2025-10-02,113,5
1659,59,2025-10-02,112,7
1660,60,2025-10-02,119,9
1661,61,2025-10-02,140,4
1662,62,2025-10-02,129,8
1663,63,2025-10-02,179,6
1664,64,2025-10-02,113,8
1665,65,2025-10-02,194,10
1666,66,2025-10-02,107,6
1667,67,2025-10-02,126,4
1668,68,2025-10-02,61,4
1669,69,2025-10-02,144,6
1670,70,2025-10-02,74,8
1671,71,2025-10-02,168,12
1672,72,2025-10-02,174,9
1673,73,2025-10-02,150,8
1674,74,2025-10-02,123,8
1675,75,2025-10-02,153,10
1676,76,2025-10-02,136,7
1677,77,2025-10-02,79,4
1678,78,2025-10-02,121,7
1679,79,2025-10-02,99,6
1680,80,2025-10-02,190,12
1681,81,2025-10-02,130,9
1682,82,2025-10-02,160,9
1683,83,2025-10-02,156,7
1684,84,2025-10-02,126,10
1685,85,2025-10-02,134,7
1686,86,2025-10-02,103,7
1687,87,2025-10-02,104,6
1688,88,2025-10-02,143,8
1689,89,2025-10-02,195,13
1690,90,2025-10-02,105,3
1691,91,2025-10-02,124,7
1692,92,2025-10-02,275,16
1693,93,2025-10-02,181,10
1694,94,2025-10-02,110,7
1695,95,2025-10-02,173,11
1696,96,2025-10-02,70,5
1697,97,2025-10-02,118,0
1698,98,2025-10-02,119,5
1699,99,2025-10-02,136,5
1700,100,2025-10-02,135,12
1701,1,2025-10-03,127,7
1702,2,2025-10-03,154,11
1703,3,2025-10-03,153,11
1704,4,2025-10-03,177,8
1705,5,2025-10-03,197,12
1706,6,2025-10-03,214,14
1707,7,2025-10-03,273,15
1708,8,2025-10-03,195,9
1709,9,2025-10-03,133,7
1710,10,2025-10-03,108,5
1711,11,2025-10-03,153,7
1712,12,2025-10-03,152,11
1713,13,2025-10-03,111,10
1714,14,2025-10-03,107,6
1715,15,2025-10-03,142,7
1716,16,2025-10-03,154,10
1717,17,2025-10-03,185,10
1718,18,2025-10-03,128,8
1719,19,2025-10-03,113,7
1720,20,2025-10-03,91,5
1721,21,2025-10-03,100,3
1722,22,2025-10-03,140,10
1723,23,2025-10-03,94,5
1724,24,2025-10-03,177,11
1725,25,2025-10-03,121,6
1726,26,2025-10-03,199,8
1727,27,2025-10-03,132,5
1728,28,2025-10-03,92,3
1729,29,2025-10-03,146,6
1730,30,2025-10-03,131,7
1731,31,2025-10-03,113,6
1732,32,2025-10-03,123,6
1733,33,2025-10-03,108,6
1734,34,2025-10-03,76,2
1735,35,2025-10-03,87,1
1736,36,2025-10-03,208,13
1737,37,2025-10-03,129,10
1738,38,2025-10-03,137,11
1739,39,2025-10-03,129,7
1740,40,2025-10-03,114,4
1741,41,2025-10-03,119,5
1742,42,2025-10-03,144,10
1743,43,2025-10-03,115,9
1744,44,2025-10-03,73,5
1745,45,2025-10-03,160,10
1746,46,2025-10-03,129,10
1747,47,2025-10-03,119,6
1748,48,2025-10-03,108,6
1749,49,2025-10-03,102,6
1750,50,2025-10-03,131,4
1751,51,2025-10-03,150,9
1752,52,2025-10-03,114,9
1753,53,2025-10-03,99,6
1754,54,2025-10-03,120,5
1755,55,2025-10-03,149,8
1756,56,2025-10-03,179,9
1757,57,2025-10-03,82,5
1758,58,2025-10-03,150,10
1759,59,2025-10-03,96,6
1760,60,2025-10-03,128,7
1761,61,2025-10-03,159,5
1762,62,2025-10-03,115,4
1763,63,2025-10-03,171,14
1764,64,2025-10-03,91,2
1765,65,2025-10-03,167,15
1766,66,2025-10-03,106,6
1767,67,2025-10-03,157,10
1768,68,2025-10-03,63,2
1769,69,2025-10-03,155,6
1770,70,2025-10-03,75,3
1771,71,2025-10-03,147,11
1772,72,2025-10-03,160,7
1773,73,2025-10-03,170,10
1774,74,2025-10-03,109,4
1775,75,2025-10-03,129,4
1776,76,2025-10-03,106,3
1777,77,2025-10-03,70,4
1778,78,2025-10-03,91,3
1779,79,2025-10-03,89,4
1780,80,2025-10-03,231,13
1781,81,2025-10-03,124,4
1782,82,2025-10-03,137,7
1783,83,2025-10-03,141,8
1784,84,2025-10-03,163,12
1785,85,2025-10-03,110,6
1786,86,2025-10-03,91,6
1787,87,2025-10-03,122,8
1788,88,2025-10-03,129,7
1789,89,2025-10-03,183,12
1790,90,2025-10-03,157,10
1791,91,2025-10-03,112,8
1792,92,2025-10-03,305,19
1793,93,2025-10-03,160,9
1794,94,2025-10-03,132,10
1795,95,2025-10-03,157,10
1796,96,2025-10-03,87,6
1797,97,2025-10-03,158,13
1798,98,2025-10-03,150,9
1799,99,2025-10-03,131,5
1800,100,2025-10-03,171,11
1801,1,2025-10-04,123,9
1802,2,2025-10-04,113,4
1803,3,2025-10-04,127,3
1804,4,2025-10-04,212,12
1805,5,2025-10-04,155,7
1806,6,2025-10-04,185,10
1807,7,2025-10-04,229,12
